,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
44,0.6,0.771200572,0.761335075,0.967958861,0.831594001,0.774436169,0.772701521,0.785498679,0.750482336,0.881741901,0.8628558
45,0.65,0.783527209,0.792219185,0.964323541,0.875385262,0.775243541,0.79202819,0.829625519,0.757619426,0.877328351,0.886733861
46,0.65,0.810227704,0.785274346,0.948628589,0.854152347,0.84552887,0.801342852,0.797403655,0.780970753,0.885444944,0.875893572
47,0.65,0.831024189,0.755541344,0.974098603,0.834490537,0.81612837,0.781641104,0.831738305,0.750060334,0.945911621,0.871215857
48,0.65,0.822679901,0.752525253,0.941009553,0.839907047,0.780367826,0.745567444,0.806072651,0.766183584,0.930674634,0.88531581
49,0.65,0.823733308,0.789067594,0.96289334,0.916073217,0.761286393,0.825038709,0.824198316,0.825773686,0.89546721,0.919255351
50,0.7,0.799285158,0.79934112,1,0.865728378,0.844354982,0.809633443,0.838800611,0.804453642,0.818440046,0.862027901
51,0.7,0.823183179,0.762134558,0.971220332,0.847909844,0.775689822,0.793591954,0.841566276,0.811966821,0.981743049,0.861243774
52,0.7,0.857333645,0.754386181,0.973948846,0.858351032,0.788766945,0.797680707,0.850016808,0.775094583,0.926895738,0.926214081
53,0.7,0.82749544,0.788265091,1,0.827361906,0.941437843,0.809736911,0.873347369,0.771826749,0.880637205,0.866815072
54,0.7,0.840900349,0.772459639,1,0.885167154,0.772155128,0.765033624,0.862568682,0.761335593,0.917124724,0.876836971
55,0.75,0.844416399,0.789839181,0.98348216,0.840502721,0.849614415,0.817926683,0.888020743,0.780380741,0.948088937,0.859628631
56,0.75,0.813711804,0.784722222,0.9724151,0.875169262,0.824585295,0.813547242,0.819731196,0.772104221,0.899515173,0.868262023
57,0.75,0.846473487,0.776364533,0.975993993,0.891408269,0.75960854,0.824673725,0.858426719,0.808351619,0.91131518,0.911848818
58,0.75,0.812898582,0.807726491,0.976029162,0.882151801,0.954925701,0.820698403,0.863576852,0.794277782,0.996593979,0.888349593
59,0.75,0.816469547,0.80261029,0.972425995,0.884257037,0.785365649,0.812280988,0.88571203,0.805681488,0.91475748,0.896523164
60,0.8,0.861653206,0.824259745,0.975157782,0.925134849,0.81580553,0.832788505,0.880738201,0.826792248,0.895082915,0.930682651
61,0.8,0.860002938,0.830026455,1,0.902505078,0.825663698,0.857074354,0.867329473,0.820583141,0.933459365,0.931778423
62,0.8,0.835779604,0.825156986,0.979298663,0.891105142,0.813688563,0.848585136,0.810146991,0.834283151,0.954300115,0.916301685
63,0.8,0.837052496,0.825898247,0.979865657,0.930833961,0.887458571,0.842477115,0.86527161,0.826264536,0.934663559,0.936392254
64,0.8,0.823729747,0.812534572,0.973305621,0.895076405,0.774754039,0.829393189,0.865275299,0.824003739,0.909709353,0.872209088
65,0.85,0.859322933,0.835648148,0.981149832,0.912618483,0.869908825,0.857029317,0.886473764,0.859187069,0.935703261,0.944462501
66,0.85,0.862544291,0.804163978,0.984597937,0.91440984,0.911209552,0.823877394,0.928739515,0.796218346,0.955420137,0.933838294
67,0.85,0.871085171,0.78473666,0.962071364,0.885309583,0.842052064,0.828102642,0.892125565,0.809534873,0.986298696,0.922969271
68,0.85,0.848811172,0.817225877,0.956616383,0.90790448,0.84509134,0.830616352,0.883102566,0.827744025,0.933775938,0.93502814
69,0.9,0.881655829,0.842846097,1,0.895496367,0.871597388,0.884543471,0.927333466,0.855733997,0.948680244,0.93349779
70,0.9,0.884920249,0.865604162,1,0.934826355,0.837189759,0.900981485,0.896827594,0.888964272,0.927936389,0.96293387
71,0.85,0.865531751,0.828964862,0.958024302,0.906945797,0.847515154,0.847188944,0.887699696,0.822076058,0.946498778,0.927465375
72,0.9,0.879136864,0.80658156,0.98000957,0.910863058,0.850701726,0.821208565,0.886550622,0.817546709,0.941806807,0.925154924
