,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
96,1.1,0.78309785,0.775032556,0.968374305,0.887605235,0.921115891,0.880602766,0.842369105,0.870354736,0.979187969,0.952701518
97,1.15,0.761875684,0.793408156,0.970580833,0.889756423,0.951285608,0.867207918,0.863203307,0.828559864,0.975169444,0.958437566
98,1.1,0.815878788,0.764471639,0.971647234,0.878288107,0.978927235,0.906319056,0.859398919,0.857806783,0.977231086,0.964496337
99,1.15,0.813063357,0.732841018,0.972140797,0.871981328,0.932748097,0.866353858,0.912922903,0.826050487,0.959480605,0.939181135
100,1.1,0.783057597,0.764308955,0.974801345,0.875549902,0.928361975,0.883231345,0.83258044,0.838134353,0.937531188,0.926192974
101,1.15,0.800221689,0.776638177,0.96518925,0.886270691,0.956010483,0.872803882,0.905248775,0.83859474,0.977407044,0.944868026
102,1.1,0.806074237,0.723232741,0.968323293,0.901529117,0.942478441,0.876279611,0.861081067,0.850107511,0.996543318,0.953550357
103,1.1,0.806650975,0.765151515,0.966603229,0.89375,0.889636567,0.867755518,0.858041592,0.832504618,0.941025214,0.926957532
104,1.15,0.7664354,0.757797218,0.981617105,0.897421275,0.929461532,0.870626829,0.897376816,0.841729615,0.973648028,0.916872226
105,1.2,0.865057362,0.678859825,1,0.683449883,0.898911368,0.833677908,0.849755862,0.775427611,0.958142997,0.931433621
106,1.2,0.800929896,0.725200446,0.965268512,0.858521303,0.896987259,0.857134473,0.905537346,0.812316512,0.974025675,0.943586171
107,1.25,0.818171959,0.763384029,0.967124507,0.865904288,0.954711041,0.899170724,0.922667448,0.83810113,0.976917464,0.941005185
108,1.15,0.813549974,0.726677674,0.960634629,0.84633665,0.900483041,0.893301159,0.847443158,0.857968207,0.956457958,0.969771058
109,1.2,0.786865429,0.753424938,0.950789222,0.903571578,0.991081192,0.906483018,0.921432698,0.892051765,0.998378213,0.963120337
110,1.2,0.765342505,0.754997418,1,0.813990157,0.954529898,0.869864487,0.920330429,0.837697341,0.999662618,0.955857719
111,1.2,0.786062718,0.758048051,1,0.8046513,0.962240943,0.876181497,0.859889063,0.838551928,0.993749403,0.940068579
112,1.25,0.815907307,0.756223034,0.972361834,0.868527508,0.913424699,0.893364422,0.882056303,0.862812813,0.993898151,0.935776197
113,1.25,0.808044813,0.749262885,0.973344172,0.873659054,0.910124339,0.898517421,0.998771825,0.851467034,0.970812273,0.960183804
114,1.25,0.784754342,0.739379042,1,0.866192631,0.91407397,0.891882356,0.901045792,0.859341622,0.998259107,0.960112162
115,1.3,0.833640553,0.750190442,1,0.824323965,0.887042225,0.857799713,0.816121387,0.821786009,0.959549849,0.911694717
116,1.3,0.842478918,0.765955977,0.978350171,0.884665498,0.987803509,0.88808472,0.905596137,0.84265099,0.996350835,0.928589196
117,1.25,0.763438225,0.751717033,0.971793707,0.89932793,0.936618748,0.919166745,0.871290375,0.866476527,0.971433004,0.963148547
118,1.3,0.82580404,0.749179207,0.973743031,0.879621849,0.969573934,0.88130714,0.901561803,0.828276377,0.977874892,0.92995749
119,1.3,0.828884431,0.766535322,1,0.832884615,0.915923992,0.904904845,0.919698918,0.850083438,0.976743833,0.958606146
120,1.35,0.798935786,0.736415309,1,0.845447501,0.889474564,0.841476717,0.867924659,0.806220427,0.979342022,0.930745998
121,1.35,0.822857196,0.750446434,0.973455364,0.867890443,0.900882462,0.866715941,0.89139127,0.82359796,0.985295359,0.958338055
122,1.3,0.819422525,0.778327474,0.978009108,0.886605519,0.908573532,0.883106925,0.913041739,0.861004127,0.948696326,0.947260981
123,1.35,0.836014752,0.757824213,0.985576467,0.85343532,0.950721777,0.879989379,0.88245515,0.858584245,0.967874018,0.949877972
124,1.35,0.792170425,0.74907262,1,0.860050397,0.93709933,0.904396512,0.888903523,0.859058482,0.981405682,0.973656046
125,1.4,0.829717122,0.778850279,0.976464555,0.895904161,0.930110754,0.909370997,0.89130353,0.878912705,0.982538396,0.956130709
126,1.35,0.798117442,0.745299145,0.966767801,0.824126538,0.924431537,0.8855592,0.864824779,0.837746371,0.977413714,0.949137699
127,1.4,0.794942707,0.74048913,0.97609075,0.829791914,0.935212449,0.899227556,0.92867589,0.853645181,0.96410926,0.942755713
128,1.4,0.816362066,0.759509878,0.972983485,0.881351981,0.90815151,0.904373626,0.979184333,0.871823299,0.98677075,0.953389966
129,1.45,0.815516194,0.744821266,1,0.827506775,0.968632834,0.875404716,0.908822971,0.849828935,0.992461411,0.936898534
130,1.45,0.819036335,0.737341606,1,0.788259535,0.947301041,0.911398803,0.989461296,0.832228093,0.983159024,0.956850014
131,1.4,0.822208201,0.744201598,1,0.816992705,0.899380858,0.881940413,0.919114119,0.867173677,0.96067857,0.939639153
132,1.45,0.8211665,0.811842105,0.972010158,0.897100272,0.908895385,0.919348151,0.893266895,0.871547687,0.949890585,0.95231905
133,1.4,0.783167614,0.732139812,0.98062804,0.835440445,0.969411711,0.894525692,0.92141652,0.887612325,0.9796708,0.945229272
134,1.45,0.827980324,0.820545526,0.974033043,0.85608387,0.970883119,0.912109817,0.956183098,0.888232102,0.995845873,0.955067233
135,1.45,0.795336311,0.760446302,0.963508304,0.839548763,0.902200543,0.902180962,0.947210197,0.888655927,0.990498058,0.95931692
136,1.5,0.834534188,0.788509022,0.979644578,0.915839013,0.937844011,0.909767053,0.911835426,0.869356552,0.999450801,0.94876627
137,1.5,0.849735047,0.784815321,0.97425232,0.884383754,0.960746449,0.902657634,0.907619726,0.867006732,0.978431137,0.967162286
138,1.5,0.836836206,0.762103903,1,0.875572056,0.902072849,0.901478068,0.887303115,0.852315862,0.983061868,0.955369419
139,1.55,0.890649684,0.71012931,0.980369714,0.747626495,0.928809097,0.892055933,0.883640004,0.844609588,0.985763951,0.945090459
140,1.5,0.830191715,0.760641905,0.977174955,0.872747541,0.959804809,0.913625159,0.917234563,0.860373215,0.991032546,0.951048818
141,1.55,0.834874824,0.729586203,0.972959462,0.854003161,0.904685997,0.867957795,0.908468148,0.821577325,0.984958454,0.929217328
142,1.5,0.813288973,0.797271067,0.974479964,0.871567056,0.951094608,0.9172727,0.847519992,0.884612014,0.993957412,0.967266413
143,1.55,0.811544428,0.769463207,0.963920964,0.902280954,0.931156974,0.898475186,0.818925415,0.864499981,0.961361695,0.949453911
144,1.55,0.778843091,0.75283454,0.973919808,0.888747054,0.976356581,0.906338919,0.873300708,0.861853302,0.955409472,0.980801879
145,1.6,0.817595328,0.76822516,0.967916959,0.887491888,0.909076349,0.885513774,0.996210636,0.83483606,0.962427422,0.945352156
146,1.55,0.840759013,0.780435012,1,0.865269242,0.959667325,0.897293656,0.967237653,0.861954181,0.999373434,0.932110599
147,1.6,0.821947105,0.770662524,0.967456943,0.830929218,0.923441066,0.90641711,0.913147614,0.844076767,0.999387674,0.953634903
148,1.6,0.826505099,0.813233862,0.969527926,0.875757576,0.934800294,0.930798292,0.891749698,0.866836614,0.96374267,0.962840224
149,1.65,0.854029698,0.780519006,0.975366158,0.855532611,0.915373092,0.908876347,0.938412794,0.879365352,0.995302043,0.961184732
150,1.6,0.828387591,0.793773985,0.971967855,0.874714994,0.947713456,0.918193903,0.984634145,0.883598186,0.980299376,0.972280025
151,1.6,0.849684993,0.78705505,0.973153441,0.884790455,0.936414147,0.895184465,0.911222631,0.858674133,0.975647454,0.9506736
