,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
121,1.4,0.905529693,0.925580847,0.987469991,0.926080047,0.939651655,0.948743099,0.944293138,0.922159099,0.998948193,0.976879319
122,1.45,0.911534286,0.899627159,1,0.927909787,0.913506178,0.944204612,0.946454862,0.894440787,0.980735359,0.953928316
123,1.45,0.919701091,0.902411874,0.988963863,0.960227273,0.942912605,0.950524251,0.900470862,0.923965142,0.969322399,0.986072344
124,1.45,0.916479296,0.902423469,0.982394709,0.939878407,0.945829553,0.944132872,0.983642941,0.895565261,0.978869452,0.960176551
125,1.45,0.902060172,0.920335237,1,0.949858757,0.95329875,0.933889969,0.945286467,0.906004933,0.986786436,0.968589906
126,1.5,0.933364944,0.908265408,1,0.942653251,0.94688478,0.943938109,0.955003073,0.902895845,0.975296263,0.97325589
127,1.5,0.938740733,0.924659602,1,0.930289346,0.959624433,0.952405578,0.962806552,0.920787426,0.994143182,0.961605388
128,1.5,0.927257605,0.922453491,1,0.946271203,0.952782123,0.953071104,0.943508572,0.917760277,0.97610406,0.974396007
129,1.5,0.927226941,0.925677002,0.987674504,0.949388888,0.967194286,0.975637746,0.931465912,0.927456127,0.99069746,0.980335802
130,1.55,0.947454476,0.92089311,1,0.968684067,0.943431294,0.961985332,0.908991147,0.923286715,0.997207009,0.986878972
131,1.5,0.926011093,0.909268819,1,0.948464028,0.934709372,0.930795204,0.941489268,0.902546416,0.988769267,0.963100171
132,1.55,0.938995147,0.912121547,1,0.933050162,0.954187966,0.935889834,0.951302294,0.8973804,0.982270834,0.95498826
133,1.55,0.949218354,0.901519468,1,0.924537488,0.946094226,0.952493192,0.941916468,0.925751017,0.975798085,0.946575787
134,1.55,0.928806941,0.914285539,0.991360247,0.958168506,0.945111561,0.953750272,0.949879054,0.906295076,0.974032838,0.980645477
135,1.55,0.935914164,0.928802192,1,0.951904423,0.950020832,0.948767696,0.949306726,0.904262313,0.979186915,0.971874202
136,1.6,0.955625107,0.908112282,1,0.940891654,0.964709556,0.952580947,0.945763072,0.916051077,0.985201988,0.972589997
137,1.6,0.939732285,0.922978807,1,0.960766136,0.949853997,0.961131099,0.941671116,0.918886963,0.997924297,0.978843171
138,1.6,0.944110254,0.917049967,1,0.9524711,0.96031312,0.950668621,0.952393821,0.923977187,0.998205269,0.969505693
139,1.6,0.949899694,0.925876011,1,0.945198383,0.963470524,0.978399884,0.957371775,0.934791419,0.975744396,0.963468599
140,1.65,0.949763905,0.924577238,1,0.926973497,0.948931322,0.953289738,0.959925988,0.919890779,0.989048991,0.965309857
141,1.6,0.933267077,0.904172039,1,0.917482003,0.942164038,0.954188442,0.955424176,0.913472116,0.992976647,0.958653183
142,1.65,0.931935649,0.922366621,1,0.942536086,0.966795002,0.961220162,0.969133019,0.933842958,0.993741318,0.977665529
143,1.65,0.934107712,0.930401577,1,0.96117313,0.960232094,0.965806728,0.952430421,0.937497783,0.999269006,0.984734319
144,1.65,0.943471877,0.944898685,1,0.947301182,0.942942732,0.955122269,0.964135537,0.946079543,0.987223649,0.984907951
145,1.65,0.953921257,0.928045639,1,0.959680026,0.974514347,0.969448523,0.964550799,0.921982797,0.984022719,0.978179174
146,1.7,0.949253172,0.948194662,1,0.962595073,0.967400827,0.969798537,0.963241945,0.940875536,0.977487032,0.987327469
147,1.7,0.951224235,0.923871409,1,0.949859944,0.970238053,0.966296536,0.970579981,0.934443051,0.988319709,0.970143579
148,1.7,0.945915579,0.939389558,1,0.951421522,0.966006596,0.964264786,0.963873733,0.945486457,0.998122845,0.979858002
149,1.7,0.948754986,0.920331887,1,0.975354949,0.95773482,0.958126775,0.934006896,0.932009659,0.999231032,0.981122204
