,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
94,0.8,0.769335636,0.664703045,0.96191508,0.799832199,0.983403745,0.953534352,0.999686717,0.900986528,1,0.982329106
95,1.3,0.835527973,0.764374019,0.980229662,0.853968795,0.969837366,0.968283881,0.999269006,0.952037361,1,0.987622449
96,1.2,0.833888111,0.689479662,1,0.750864212,0.998794995,0.980058374,0.99126817,0.939637275,1,0.989097627
97,1.15,0.829801895,0.7206398,1,0.716718457,0.993610088,0.969369432,0.987103022,0.926530279,0.997809708,0.972908353
98,1.2,0.841257781,0.738051422,0.978604436,0.781957071,0.988256056,0.968924145,0.999731472,0.942528402,0.998709554,0.969226803
99,1,0.798937332,0.729572714,1,0.752460341,0.981313519,0.967346436,0.996195661,0.924763887,0.999401914,0.9828477
100,1.4,0.858442085,0.753655591,1,0.869283942,0.978174864,0.981248993,0.957036762,0.9401786,0.989999557,0.981647628
101,1,0.730296452,0.750623645,0.983407906,0.851820728,0.952068112,0.9658134,0.999373434,0.918435407,0.994258274,0.990453546
102,1.25,0.831545787,0.752108321,1,0.829031015,0.995271766,0.978827026,0.995934998,0.955506001,0.999439836,0.983535464
103,1.35,0.840495983,0.734331186,1,0.812249239,0.994442829,0.975068652,0.998803828,0.9566977,0.998494667,0.986437423
104,1.4,0.836273774,0.768864967,1,0.837036839,0.994855939,0.992661497,0.993580846,0.956225206,0.999671053,0.996527778
105,1.05,0.874244732,0.681712579,1,0.76570679,0.99246633,0.96207811,0.998367274,0.91587317,0.999707602,0.975260764
106,1.2,0.88973265,0.750822562,1,0.800149334,0.996276931,0.968859372,0.996578439,0.947876266,0.995213433,0.984107908
107,1.1,0.830956547,0.725567471,1,0.828310502,0.990534199,0.979494162,0.996966947,0.956454639,1,0.991019215
108,1.1,0.865984377,0.74261264,0.976747518,0.853604668,0.986589009,0.968214984,0.999183815,0.940873232,0.998870387,0.977854408
109,1.4,0.883917062,0.776471139,1,0.847357378,0.99415972,0.97891762,0.997012747,0.933569099,0.999388495,0.989595819
110,1.25,0.838655201,0.788117876,0.981669655,0.837230427,0.993349951,0.980136986,1,0.971602735,0.999707602,0.989910296
111,1.25,0.82895457,0.735875706,0.970366019,0.873936472,0.990594011,0.975125909,0.992480507,0.953443908,0.993436869,0.988993157
112,1,0.863163016,0.719593787,0.970352498,0.812277641,0.981023714,0.960461689,0.99480572,0.942773456,0.980765891,0.987614633
113,1.05,0.809615385,0.708047609,0.978307703,0.74291148,0.991235052,0.974355846,0.96714088,0.933957952,0.993759669,0.984670771
114,1.45,0.884524064,0.781479548,0.980567249,0.847147147,0.997611049,0.98107083,0.996912112,0.95877807,0.989999568,0.978479593
115,1.15,0.839800518,0.733633083,1,0.802185888,0.999119967,0.984341502,0.998030261,0.950474042,0.998769303,0.985794255
116,1.3,0.88505749,0.783641871,1,0.834739905,0.985643384,0.973096098,0.999104905,0.950792275,0.991599403,0.976327824
117,1.35,0.841469596,0.744832665,1,0.836992973,0.989229246,0.97047866,0.997784635,0.96066089,1,0.989282051
118,1.05,0.844817491,0.666666667,1,0.746195544,0.965029731,0.957540234,0.997402276,0.894643561,1,0.974533508
119,1,0.814827053,0.683554285,1,0.756183723,0.99136312,0.94875501,0.994912098,0.920862994,0.988135922,0.966712897
120,1.3,0.867611123,0.771415005,1,0.813132788,0.9961877,0.984700076,0.995126845,0.961514089,0.999644381,0.993714822
121,1.4,0.845072939,0.82645268,0.979643587,0.848429952,0.988499142,0.983121365,0.993964936,0.955490029,0.999700957,0.991218806
122,1.25,0.752572194,0.741361891,1,0.861157153,0.999445922,0.970198718,0.999414047,0.94716453,0.999694002,0.988664027
123,1.15,0.843372424,0.734520877,0.983057455,0.855221519,0.989081642,0.987254887,0.996196372,0.967191056,0.999373784,0.989230769
124,1.15,0.853736931,0.69624464,1,0.724168514,0.964414686,0.959304908,0.99586511,0.930467166,0.99962406,0.980561596
125,1.2,0.838361345,0.771297661,1,0.836010276,0.961542355,0.96731976,0.999427647,0.935412218,1,0.992118727
126,1.1,0.866413544,0.703345761,0.932984608,0.788101815,0.986896854,0.972231213,0.982238118,0.92332781,1,0.977188896
