,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
107,1.25,0.804784692,0.720670915,0.966726008,0.881220726,0.970555836,0.939069081,0.917541131,0.850959669,0.967221935,0.985045349
108,1.25,0.812267851,0.740846761,0.970420656,0.825446557,0.966057139,0.960559409,0.914409105,0.838354591,0.988116132,0.967518934
109,1.3,0.780132305,0.789568155,0.969333139,0.899195576,0.97177531,0.965303477,0.930572834,0.892041465,0.999328505,0.978263881
110,1.25,0.84556495,0.748210769,1,0.819249268,0.944795688,0.944233408,0.912565134,0.830505407,0.994013825,0.984388889
111,1.3,0.798666675,0.775837321,0.967384208,0.9004914,0.963337847,0.961197958,0.904575745,0.880495191,0.992118537,0.976168787
112,1.3,0.804354551,0.774928775,0.971760673,0.858260305,0.971503207,0.961463841,0.990241761,0.870615074,1,0.992955193
113,1.35,0.842887615,0.797340931,0.975534206,0.915081748,0.98560917,0.967923053,0.940976006,0.892955486,0.983691287,0.974848215
114,1.3,0.820617907,0.792234082,0.939308406,0.8976667,0.979756615,0.965547696,0.961299163,0.899868904,0.997187856,0.9838663
115,1.35,0.840247253,0.78183635,0.973536679,0.900545741,0.959986332,0.972245464,0.924025673,0.876293728,0.974968326,0.981591237
116,1.3,0.782712605,0.779122045,0.971433629,0.871405388,0.986103903,0.968592552,0.969444562,0.872264968,0.998786925,0.985641366
117,1.35,0.849253147,0.743418499,1,0.806401789,0.949860419,0.95906845,0.904334286,0.886615575,0.993778203,0.983034904
118,1.35,0.833463077,0.817058624,0.946090423,0.915064738,0.978595521,0.980271686,0.945068399,0.897238962,0.995231004,0.986421089
119,1.35,0.825056998,0.767138206,1,0.889396987,0.967693338,0.965313113,0.931835876,0.901401292,0.994918614,0.98003267
120,1.4,0.832052707,0.789316163,0.982163816,0.884704356,0.963695354,0.972979415,0.945826541,0.909118776,0.994731146,0.974398874
121,1.4,0.808532648,0.81813287,0.97082199,0.916952367,0.974687645,0.982272105,0.912256007,0.898643161,0.989191869,0.981953441
122,1.4,0.851981336,0.756011411,0.97082606,0.862322703,0.984493398,0.966720901,0.929477766,0.869799012,0.989526753,0.982265683
